Domain_Time,Duration(s)
2023-03-20 14:16:34,2.49087
2023-03-20 14:16:35,2.47308
2023-03-20 14:16:36,2.59924
2023-03-20 14:16:37,2.46112
2023-03-20 14:16:38,2.51573
2023-03-20 14:16:39,2.46674
2023-03-20 14:16:40,2.45756
2023-03-20 14:16:41,2.42305
2023-03-20 14:16:42,2.45214
2023-03-20 14:16:43,57.65687
2023-03-20 14:16:44,2.48079
2023-03-20 14:16:45,2.47279
2023-03-20 14:16:46,2.47173
2023-03-20 14:16:47,2.54437
2023-03-20 14:16:48,2.4542
2023-03-20 14:16:49,2.46262
2023-03-20 14:16:50,2.61671
2023-03-20 14:16:51,2.46323
2023-03-20 14:16:52,2.43312
2023-03-20 14:16:53,2.48202
2023-03-20 14:16:54,2.46012
2023-03-20 14:16:55,2.63162
2023-03-20 14:16:56,2.4763
2023-03-20 14:16:57,2.49026
2023-03-20 14:16:58,2.53815
2023-03-20 14:16:59,2.48644
2023-03-20 14:17:00,2.47015
2023-03-20 14:17:01,2.48284
2023-03-20 14:17:02,2.43872
2023-03-20 14:17:03,2.41093
2023-03-20 14:17:04,2.41537
2023-03-20 14:17:05,2.46639
2023-03-20 14:17:06,2.40328
2023-03-20 14:17:07,2.39392
2023-03-20 14:17:08,2.63384
2023-03-20 14:17:09,2.437
2023-03-20 14:17:10,2.47198
2023-03-20 14:17:11,2.49376
2023-03-20 14:17:12,2.48007
2023-03-20 14:17:13,2.63403
2023-03-20 14:17:14,2.45847
2023-03-20 14:17:15,2.3872
2023-03-20 14:17:16,2.39177
2023-03-20 14:17:17,2.42868
2023-03-20 14:17:18,2.42093
2023-03-20 14:17:19,2.42907
2023-03-20 14:17:20,2.41395
2023-03-20 14:17:21,2.59797
2023-03-20 14:17:22,2.47282
2023-03-20 14:17:23,2.4609
2023-03-20 14:17:24,2.64669
2023-03-20 14:17:25,2.45873
2023-03-20 14:17:26,2.44216
2023-03-20 14:17:27,2.66533
2023-03-20 14:17:28,2.45642
2023-03-20 14:17:29,2.40984
2023-03-20 14:17:30,2.43511
2023-03-20 14:17:31,2.41014
2023-03-20 14:17:32,2.48473
2023-03-20 14:17:33,2.47699
2023-03-20 14:17:34,2.50584
2023-03-20 14:17:35,2.43503
2023-03-20 14:17:36,2.49455
2023-03-20 14:17:37,2.44333
2023-03-20 14:17:38,2.61969
2023-03-20 14:17:39,2.46187
2023-03-20 14:17:40,2.63048
2023-03-20 14:17:41,2.38577
2023-03-20 14:17:42,2.69095
2023-03-20 14:17:43,57.84513
2023-03-20 14:17:44,2.42504
2023-03-20 14:17:45,2.45388
2023-03-20 14:17:46,2.43807
2023-03-20 14:17:47,2.43259
2023-03-20 14:17:48,2.50733
2023-03-20 14:17:49,2.39997
2023-03-20 14:17:50,2.44618
2023-03-20 14:17:51,2.51002
2023-03-20 14:17:52,2.48757
2023-03-20 14:17:53,2.4793
2023-03-20 14:17:54,2.66645
2023-03-20 14:17:55,2.6315
2023-03-20 14:17:56,2.54654
2023-03-20 14:17:57,2.45303
2023-03-20 14:17:58,2.40462
2023-03-20 14:17:59,2.63328
2023-03-20 14:18:00,2.44907
2023-03-20 14:18:01,2.45094
2023-03-20 14:18:02,2.43723
2023-03-20 14:18:03,2.52779
2023-03-20 14:18:04,2.51107
2023-03-20 14:18:05,2.49666
2023-03-20 14:18:06,2.64806
2023-03-20 14:18:07,2.40886
2023-03-20 14:18:08,2.42994
2023-03-20 14:18:09,2.43521
2023-03-20 14:18:10,2.45039
2023-03-20 14:18:11,2.51871
2023-03-20 14:18:12,2.43784
2023-03-20 14:18:13,2.44357
2023-03-20 14:18:14,2.53647
2023-03-20 14:18:15,2.41292
2023-03-20 14:18:16,2.43434
2023-03-20 14:18:17,2.43555
2023-03-20 14:18:18,2.4388
2023-03-20 14:18:19,2.45612
2023-03-20 14:18:20,2.51337
2023-03-20 14:18:21,2.90067
2023-03-20 14:18:22,2.45772
2023-03-20 14:18:23,2.43662
2023-03-20 14:18:24,2.42903
2023-03-20 14:18:25,2.441
2023-03-20 14:18:26,2.44914
2023-03-20 14:18:27,2.5334
2023-03-20 14:18:28,2.46994
2023-03-20 14:18:29,2.38216
2023-03-20 14:18:30,2.64307
2023-03-20 14:18:31,2.37608
2023-03-20 14:18:32,2.41257
2023-03-20 14:18:33,2.69584
2023-03-20 14:18:34,2.42943
2023-03-20 14:18:35,2.48357
2023-03-20 14:18:36,2.38455
2023-03-20 14:18:37,2.37408
2023-03-20 14:18:38,2.42635
2023-03-20 14:18:39,2.82037
2023-03-20 14:18:40,2.78192
2023-03-20 14:18:41,2.43302
2023-03-20 14:18:42,2.46158
2023-03-20 14:18:43,58.99053
2023-03-20 14:18:44,2.4779
2023-03-20 14:18:45,2.44596
2023-03-20 14:18:46,2.44498
2023-03-20 14:18:47,2.42248
2023-03-20 14:18:48,2.46261
2023-03-20 14:18:49,2.61729
2023-03-20 14:18:50,2.48397
2023-03-20 14:18:51,2.41623
2023-03-20 14:18:52,2.42069
2023-03-20 14:18:53,2.40746
2023-03-20 14:18:54,2.43248
2023-03-20 14:18:55,2.47495
2023-03-20 14:18:56,2.50866
2023-03-20 14:18:57,2.41926
2023-03-20 14:18:58,2.42895
2023-03-20 14:18:59,2.42275
2023-03-20 14:19:00,2.43829
2023-03-20 14:19:01,2.4536
2023-03-20 14:19:02,2.44734
2023-03-20 14:19:03,2.61734
2023-03-20 14:19:04,2.45292
2023-03-20 14:19:05,2.41016
2023-03-20 14:19:06,2.40802
2023-03-20 14:19:07,2.42881
2023-03-20 14:19:08,2.57704
2023-03-20 14:19:09,2.43642
2023-03-20 14:19:10,2.46534
2023-03-20 14:19:11,2.42838
2023-03-20 14:19:12,2.44996
2023-03-20 14:19:13,2.43478
2023-03-20 14:19:14,2.43257
2023-03-20 14:19:15,2.44564
2023-03-20 14:19:16,2.4453
2023-03-20 14:19:17,2.75748
2023-03-20 14:19:18,2.59354
2023-03-20 14:19:19,2.38968
2023-03-20 14:19:20,2.42114
2023-03-20 14:19:21,2.40898
2023-03-20 14:19:22,2.467
2023-03-20 14:19:23,2.40926
2023-03-20 14:19:24,2.59402
2023-03-20 14:19:25,2.39795
2023-03-20 14:19:26,2.43909
2023-03-20 14:19:27,2.57477
2023-03-20 14:19:28,2.41112
2023-03-20 14:19:29,2.43758
2023-03-20 14:19:30,2.38478
2023-03-20 14:19:31,2.3697
2023-03-20 14:19:32,2.44134
2023-03-20 14:19:33,2.47248
2023-03-20 14:19:34,2.46268
2023-03-20 14:19:35,2.4636
2023-03-20 14:19:36,2.61066
2023-03-20 14:19:37,2.44874
2023-03-20 14:19:38,2.4461
2023-03-20 14:19:39,2.42766
2023-03-20 14:19:40,2.65615
2023-03-20 14:19:41,2.39017
2023-03-20 14:19:42,2.94159
2023-03-20 14:19:43,58.90602
2023-03-20 14:19:44,2.6602
2023-03-20 14:19:45,2.41442
2023-03-20 14:19:46,2.40096
2023-03-20 14:19:47,2.41249
2023-03-20 14:19:48,2.40592
2023-03-20 14:19:49,2.42765
2023-03-20 14:19:50,2.45638
2023-03-20 14:19:51,2.41828
2023-03-20 14:19:52,2.46065
2023-03-20 14:19:53,2.42669
2023-03-20 14:19:54,2.43653
2023-03-20 14:19:55,2.44459
2023-03-20 14:19:56,2.42792
2023-03-20 14:19:57,2.40565
2023-03-20 14:19:58,2.42927
2023-03-20 14:19:59,2.42979
2023-03-20 14:20:00,2.59236
2023-03-20 14:20:01,2.40547
2023-03-20 14:20:02,2.41396
2023-03-20 14:20:03,2.43414
2023-03-20 14:20:04,2.55177
2023-03-20 14:20:05,2.40338
2023-03-20 14:20:06,2.50594
2023-03-20 14:20:07,2.4105
2023-03-20 14:20:08,2.42128
2023-03-20 14:20:09,2.47186
2023-03-20 14:20:10,2.38537
2023-03-20 14:20:11,2.38823
2023-03-20 14:20:12,2.3829
2023-03-20 14:20:13,2.38537
2023-03-20 14:20:14,2.45269
2023-03-20 14:20:15,2.48943
2023-03-20 14:20:16,2.68123
2023-03-20 14:20:17,2.51379
2023-03-20 14:20:18,2.61451
2023-03-20 14:20:19,2.43593
2023-03-20 14:20:20,2.39091
2023-03-20 14:20:21,2.41887
2023-03-20 14:20:22,2.40545
2023-03-20 14:20:23,2.39671
2023-03-20 14:20:24,2.35914
2023-03-20 14:20:25,2.59071
2023-03-20 14:20:26,2.69002
2023-03-20 14:20:27,2.41034
2023-03-20 14:20:28,2.37604
2023-03-20 14:20:29,2.38934
2023-03-20 14:20:30,2.37072
2023-03-20 14:20:31,2.45543
2023-03-20 14:20:32,2.37102
2023-03-20 14:20:33,2.43037
2023-03-20 14:20:34,2.38808
2023-03-20 14:20:35,2.46139
2023-03-20 14:20:36,2.47916
2023-03-20 14:20:37,2.54532
2023-03-20 14:20:38,2.37924
2023-03-20 14:20:39,2.46942
2023-03-20 14:20:40,2.50879
2023-03-20 14:20:41,2.44882
2023-03-20 14:20:42,2.46291
2023-03-20 14:20:43,59.49771
2023-03-20 14:20:44,2.40585
2023-03-20 14:20:45,2.37337
2023-03-20 14:20:46,2.41423
2023-03-20 14:20:47,2.40323
2023-03-20 14:20:48,2.40753
2023-03-20 14:20:49,2.3753
2023-03-20 14:20:50,2.64046
2023-03-20 14:20:51,2.41937
2023-03-20 14:20:52,2.45186
2023-03-20 14:20:53,2.46518
2023-03-20 14:20:54,2.45313
2023-03-20 14:20:55,2.41988
2023-03-20 14:20:56,2.42102
2023-03-20 14:20:57,2.4125
2023-03-20 14:20:58,2.41773
2023-03-20 14:20:59,2.41189
2023-03-20 14:21:00,2.42177
2023-03-20 14:21:01,2.41986
2023-03-20 14:21:02,2.44308
2023-03-20 14:21:03,2.43003
2023-03-20 14:21:04,2.62093
2023-03-20 14:21:05,2.46488
2023-03-20 14:21:06,2.46997
2023-03-20 14:21:07,2.37857
2023-03-20 14:21:08,2.45301
2023-03-20 14:21:09,2.43922
2023-03-20 14:21:10,2.43236
2023-03-20 14:21:11,2.43026
2023-03-20 14:21:12,2.40895
2023-03-20 14:21:13,2.38335
2023-03-20 14:21:14,2.48112
2023-03-20 14:21:15,2.36562
2023-03-20 14:21:16,2.37149
2023-03-20 14:21:17,2.36917
2023-03-20 14:21:18,2.35265
2023-03-20 14:21:19,2.35496
2023-03-20 14:21:20,2.3717
2023-03-20 14:21:21,2.40401
2023-03-20 14:21:22,2.39828
2023-03-20 14:21:23,2.43651
2023-03-20 14:21:24,2.60313
2023-03-20 14:21:25,2.47838
2023-03-20 14:21:26,2.45994
2023-03-20 14:21:27,2.44074
2023-03-20 14:21:28,2.3739
2023-03-20 14:21:29,2.43257
2023-03-20 14:21:30,2.42187
2023-03-20 14:21:31,2.78929
2023-03-20 14:21:32,2.59571
2023-03-20 14:21:33,2.43018
2023-03-20 14:21:34,2.44185
2023-03-20 14:21:35,2.44943
2023-03-20 14:21:36,2.46577
2023-03-20 14:21:37,2.51089
2023-03-20 14:21:38,2.43633
2023-03-20 14:21:39,2.48919
2023-03-20 14:21:40,2.44755
2023-03-20 14:21:41,2.42665
2023-03-20 14:21:42,2.66761
2023-03-20 14:21:43,0.48822
2023-03-20 14:21:44,6.25316
2023-03-20 14:21:45,4.28877
2023-03-20 14:21:46,126.92635
2023-03-20 14:21:47,2.42854
2023-03-20 14:21:48,2.40136
2023-03-20 14:21:49,2.46124
2023-03-20 14:21:50,2.42717
2023-03-20 14:21:51,2.4302
2023-03-20 14:21:52,2.43235
2023-03-20 14:21:53,2.42869
2023-03-20 14:21:54,2.40775
2023-03-20 14:21:55,2.39787
2023-03-20 14:21:56,2.44643
2023-03-20 14:21:57,2.42101
2023-03-20 14:21:58,2.36849
2023-03-20 14:21:59,2.38884
2023-03-20 14:22:00,2.38141
2023-03-20 14:22:01,2.35359
2023-03-20 14:22:02,2.39905
2023-03-20 14:22:03,2.3581
2023-03-20 14:22:04,2.39368
2023-03-20 14:22:05,2.38674
2023-03-20 14:22:06,2.47309
2023-03-20 14:22:07,2.43469
2023-03-20 14:22:08,2.46335
2023-03-20 14:22:09,2.4555
2023-03-20 14:22:10,2.41297
2023-03-20 14:22:11,2.59135
2023-03-20 14:22:12,2.37548
2023-03-20 14:22:13,2.41363
2023-03-20 14:22:14,2.46409
2023-03-20 14:22:15,2.37342
2023-03-20 14:22:16,2.41247
2023-03-20 14:22:17,2.42519
2023-03-20 14:22:18,2.36452
2023-03-20 14:22:19,2.41339
2023-03-20 14:22:20,2.60221
2023-03-20 14:22:21,2.40611
2023-03-20 14:22:22,2.42604
2023-03-20 14:22:23,2.46161
2023-03-20 14:22:24,2.46561
2023-03-20 14:22:25,2.38498
2023-03-20 14:22:26,2.42933
2023-03-20 14:22:27,2.41265
2023-03-20 14:22:28,2.59326
2023-03-20 14:22:29,2.41001
2023-03-20 14:22:30,2.4128
2023-03-20 14:22:31,2.58164
2023-03-20 14:22:32,2.3892
2023-03-20 14:22:33,2.38664
2023-03-20 14:22:34,2.36978
2023-03-20 14:22:35,2.35074
2023-03-20 14:22:36,2.37035
2023-03-20 14:22:37,2.35639
2023-03-20 14:22:38,2.64286
2023-03-20 14:22:39,2.40237
2023-03-20 14:22:40,2.42667
2023-03-20 14:22:41,2.42154
2023-03-20 14:22:42,2.42455
2023-03-20 14:22:43,2.39058
2023-03-20 14:22:44,2.40987
2023-03-20 14:22:45,2.41729
2023-03-20 14:22:46,60.31748
2023-03-20 14:22:47,2.37442
2023-03-20 14:22:48,2.39678
2023-03-20 14:22:49,2.63042
2023-03-20 14:22:50,2.43767
2023-03-20 14:22:51,2.41747
2023-03-20 14:22:52,2.3944
2023-03-20 14:22:53,2.40919
2023-03-20 14:22:54,2.38614
2023-03-20 14:22:55,2.38144
2023-03-20 14:22:56,2.4447
2023-03-20 14:22:57,2.40031
2023-03-20 14:22:58,2.36687
2023-03-20 14:22:59,2.78255
2023-03-20 14:23:00,2.34148
2023-03-20 14:23:01,2.36811
2023-03-20 14:23:02,2.34798
2023-03-20 14:23:03,2.35811
2023-03-20 14:23:04,2.39647
2023-03-20 14:23:05,2.37608
2023-03-20 14:23:06,2.394
2023-03-20 14:23:07,2.46118
2023-03-20 14:23:08,2.43125
2023-03-20 14:23:09,2.41356
2023-03-20 14:23:10,2.41519
2023-03-20 14:23:11,2.42167
2023-03-20 14:23:12,2.42988
2023-03-20 14:23:13,2.39482
2023-03-20 14:23:14,2.6357
2023-03-20 14:23:15,2.3919
2023-03-20 14:23:16,2.36292
2023-03-20 14:23:17,2.38866
2023-03-20 14:23:18,2.58685
2023-03-20 14:23:19,2.36327
2023-03-20 14:23:20,2.3212
2023-03-20 14:23:21,2.61383
2023-03-20 14:23:22,2.61817
2023-03-20 14:23:23,2.40724
2023-03-20 14:23:24,2.45845
2023-03-20 14:23:25,2.41644
2023-03-20 14:23:26,2.4097
2023-03-20 14:23:27,2.41545
2023-03-20 14:23:28,2.41523
2023-03-20 14:23:29,2.39121
2023-03-20 14:23:30,2.4037
2023-03-20 14:23:31,2.41589
2023-03-20 14:23:32,2.37964
2023-03-20 14:23:33,2.42267
2023-03-20 14:23:34,2.35657
2023-03-20 14:23:35,2.33178
2023-03-20 14:23:36,2.37915
2023-03-20 14:23:37,2.45278
2023-03-20 14:23:38,2.40468
2023-03-20 14:23:39,2.41404
2023-03-20 14:23:40,2.4877
2023-03-20 14:23:41,2.43712
2023-03-20 14:23:42,2.44044
2023-03-20 14:23:43,2.48089
2023-03-20 14:23:44,2.46506
2023-03-20 14:23:45,2.70449
2023-03-20 14:23:46,59.8167
2023-03-20 14:23:47,2.50609
2023-03-20 14:23:48,2.42599
2023-03-20 14:23:49,2.40448
2023-03-20 14:23:50,2.425
2023-03-20 14:23:51,2.456
2023-03-20 14:23:52,2.46628
2023-03-20 14:23:53,2.6181
2023-03-20 14:23:54,2.41118
2023-03-20 14:23:55,2.40926
2023-03-20 14:23:56,2.42097
2023-03-20 14:23:57,2.65176
2023-03-20 14:23:58,2.38698
2023-03-20 14:23:59,2.41216
2023-03-20 14:24:00,2.43267
2023-03-20 14:24:01,2.47365
2023-03-20 14:24:02,2.40002
2023-03-20 14:24:03,2.65589
2023-03-20 14:24:04,2.44577
2023-03-20 14:24:05,2.4142
2023-03-20 14:24:06,2.42122
2023-03-20 14:24:07,2.69736
2023-03-20 14:24:08,2.43585
2023-03-20 14:24:09,2.62119
2023-03-20 14:24:10,2.50075
2023-03-20 14:24:11,2.54766
2023-03-20 14:24:12,2.4775
2023-03-20 14:24:13,2.44171
2023-03-20 14:24:14,2.42178
2023-03-20 14:24:15,2.46444
2023-03-20 14:24:16,2.4642
2023-03-20 14:24:17,2.46293
2023-03-20 14:24:18,2.43394
2023-03-20 14:24:19,2.47746
2023-03-20 14:24:20,2.4577
2023-03-20 14:24:21,2.46893
2023-03-20 14:24:22,2.46962
2023-03-20 14:24:23,2.47671
2023-03-20 14:24:24,2.47487
2023-03-20 14:24:25,2.44207
2023-03-20 14:24:26,2.43628
2023-03-20 14:24:27,2.44188
2023-03-20 14:24:28,2.43276
2023-03-20 14:24:29,2.37069
2023-03-20 14:24:30,2.47
2023-03-20 14:24:31,2.46081
2023-03-20 14:24:32,2.39707
2023-03-20 14:24:33,2.40603
2023-03-20 14:24:34,2.52825
2023-03-20 14:24:35,2.47159
2023-03-20 14:24:36,2.42398
2023-03-20 14:24:37,2.42627
2023-03-20 14:24:38,2.44416
2023-03-20 14:24:39,2.46361
2023-03-20 14:24:40,2.41205
2023-03-20 14:24:41,2.65704
2023-03-20 14:24:42,2.42514
2023-03-20 14:24:43,2.66043
2023-03-20 14:24:44,2.66415
2023-03-20 14:24:45,2.43717
2023-03-20 14:24:46,59.32508
2023-03-20 14:24:47,2.45731
2023-03-20 14:24:48,2.49389
2023-03-20 14:24:49,2.54331
2023-03-20 14:24:50,2.46741
2023-03-20 14:24:51,2.46021
2023-03-20 14:24:52,2.48774
2023-03-20 14:24:53,2.52361
2023-03-20 14:24:54,2.43912
2023-03-20 14:24:55,2.51198
2023-03-20 14:24:56,2.66719
2023-03-20 14:24:57,2.45327
2023-03-20 14:24:58,2.61307
2023-03-20 14:24:59,2.4508
2023-03-20 14:25:00,2.45259
2023-03-20 14:25:01,2.38861
2023-03-20 14:25:02,2.42444
2023-03-20 14:25:03,2.4644
2023-03-20 14:25:04,2.42693
2023-03-20 14:25:05,2.3876
2023-03-20 14:25:06,2.42514
2023-03-20 14:25:07,2.70904
2023-03-20 14:25:08,2.51198
2023-03-20 14:25:09,2.47693
2023-03-20 14:25:10,2.42262
2023-03-20 14:25:11,2.44541
2023-03-20 14:25:12,2.51979
2023-03-20 14:25:13,2.50747
2023-03-20 14:25:14,2.46016
2023-03-20 14:25:15,2.41277
2023-03-20 14:25:16,2.44531
2023-03-20 14:25:17,2.45881
2023-03-20 14:25:18,2.55102
2023-03-20 14:25:19,2.50623
2023-03-20 14:25:20,2.48667
2023-03-20 14:25:21,2.49026
2023-03-20 14:25:22,2.45604
2023-03-20 14:25:23,2.4507
2023-03-20 14:25:24,2.48046
2023-03-20 14:25:25,2.42709
2023-03-20 14:25:26,2.44865
2023-03-20 14:25:27,2.42876
2023-03-20 14:25:28,2.41346
2023-03-20 14:25:29,2.49669
2023-03-20 14:25:30,2.49569
2023-03-20 14:25:31,2.50198
2023-03-20 14:25:32,2.45818
2023-03-20 14:25:33,2.4927
2023-03-20 14:25:34,2.46227
2023-03-20 14:25:35,2.43569
2023-03-20 14:25:36,2.4872
2023-03-20 14:25:37,2.48078
2023-03-20 14:25:38,2.44648
2023-03-20 14:25:39,2.4585
2023-03-20 14:25:40,2.51387
2023-03-20 14:25:41,2.48911
2023-03-20 14:25:42,2.50752
2023-03-20 14:25:43,2.4455
2023-03-20 14:25:44,2.50162
2023-03-20 14:25:45,2.87644
2023-03-20 14:25:46,58.92839
2023-03-20 14:25:47,2.47166
2023-03-20 14:25:48,2.48346
2023-03-20 14:25:49,2.44281
2023-03-20 14:25:50,2.41529
2023-03-20 14:25:51,2.44275
2023-03-20 14:25:52,2.42181
2023-03-20 14:25:53,2.37852
2023-03-20 14:25:54,2.46051
2023-03-20 14:25:55,2.47045
2023-03-20 14:25:56,2.49985
2023-03-20 14:25:57,2.60979
2023-03-20 14:25:58,2.51735
2023-03-20 14:25:59,2.5066
2023-03-20 14:26:00,2.47218
2023-03-20 14:26:01,2.46069
2023-03-20 14:26:02,2.45159
2023-03-20 14:26:03,2.73436
2023-03-20 14:26:04,2.48686
2023-03-20 14:26:05,2.46318
2023-03-20 14:26:06,2.42793
2023-03-20 14:26:07,2.45572
2023-03-20 14:26:08,2.57828
2023-03-20 14:26:09,2.44031
2023-03-20 14:26:10,2.50313
2023-03-20 14:26:11,2.50959
2023-03-20 14:26:12,2.4212
2023-03-20 14:26:13,2.41581
2023-03-20 14:26:14,2.45036
2023-03-20 14:26:15,2.52132
2023-03-20 14:26:16,2.44617
2023-03-20 14:26:17,2.4544
2023-03-20 14:26:18,2.44307
2023-03-20 14:26:19,2.68021
2023-03-20 14:26:20,2.53423
2023-03-20 14:26:21,2.48291
2023-03-20 14:26:22,2.44405
2023-03-20 14:26:23,2.45083
2023-03-20 14:26:24,2.44347
2023-03-20 14:26:25,2.50064
2023-03-20 14:26:26,2.45946
2023-03-20 14:26:27,2.50524
2023-03-20 14:26:28,2.45588
2023-03-20 14:26:29,2.63488
2023-03-20 14:26:30,2.44786
2023-03-20 14:26:31,2.39696
2023-03-20 14:26:32,2.45658
2023-03-20 14:26:33,2.45367
2023-03-20 14:26:34,2.4281
2023-03-20 14:26:35,2.44237
2023-03-20 14:26:36,2.4791
2023-03-20 14:26:37,2.48824
2023-03-20 14:26:38,2.52796
2023-03-20 14:26:39,2.45455
2023-03-20 14:26:40,2.41374
2023-03-20 14:26:41,2.43696
2023-03-20 14:26:42,2.45912
2023-03-20 14:26:43,2.42915
2023-03-20 14:26:44,2.49371
2023-03-20 14:26:45,2.45938
2023-03-20 14:26:46,59.19363
2023-03-20 14:26:47,2.41639
2023-03-20 14:26:48,2.48933
2023-03-20 14:26:49,2.67936
2023-03-20 14:26:50,2.42132
2023-03-20 14:26:51,2.45881
2023-03-20 14:26:52,2.47362
2023-03-20 14:26:53,3.1084
2023-03-20 14:26:54,2.62384
2023-03-20 14:26:55,2.48028
2023-03-20 14:26:56,2.46977
2023-03-20 14:26:57,2.51456
2023-03-20 14:26:58,2.51633
2023-03-20 14:26:59,2.6118
2023-03-20 14:27:00,2.43061
2023-03-20 14:27:01,2.4959
2023-03-20 14:27:02,2.4483
2023-03-20 14:27:03,2.39012
2023-03-20 14:27:04,2.44151
2023-03-20 14:27:05,2.42378
2023-03-20 14:27:06,2.50541
2023-03-20 14:27:07,2.70427
2023-03-20 14:27:08,2.50741
2023-03-20 14:27:09,2.45516
2023-03-20 14:27:10,2.49232
2023-03-20 14:27:11,2.66732
2023-03-20 14:27:12,2.42788
2023-03-20 14:27:13,2.4312
2023-03-20 14:27:14,2.65264
2023-03-20 14:27:15,2.51189
2023-03-20 14:27:16,2.49924
2023-03-20 14:27:17,2.5087
2023-03-20 14:27:18,2.59498
2023-03-20 14:27:19,2.6887
2023-03-20 14:27:20,2.43398
2023-03-20 14:27:21,2.42317
2023-03-20 14:27:22,2.43257
2023-03-20 14:27:23,2.38953
2023-03-20 14:27:24,2.40944
2023-03-20 14:27:25,2.46807
2023-03-20 14:27:26,2.47763
2023-03-20 14:27:27,2.48658
2023-03-20 14:27:28,2.4879
2023-03-20 14:27:29,2.46201
2023-03-20 14:27:30,2.48886
2023-03-20 14:27:31,2.52773
2023-03-20 14:27:32,2.67818
2023-03-20 14:27:33,2.45079
2023-03-20 14:27:34,2.44965
2023-03-20 14:27:35,2.42618
2023-03-20 14:27:36,2.42198
2023-03-20 14:27:37,2.69348
2023-03-20 14:27:38,2.52855
2023-03-20 14:27:39,2.67761
2023-03-20 14:27:40,2.66505
2023-03-20 14:27:41,2.46299
2023-03-20 14:27:42,2.4574
2023-03-20 14:27:43,2.41543
2023-03-20 14:27:44,2.44777
2023-03-20 14:27:45,2.6849
2023-03-20 14:27:46,59.04171
2023-03-20 14:27:47,2.48049
2023-03-20 14:27:48,2.45697
2023-03-20 14:27:49,2.43956
2023-03-20 14:27:50,2.73062
2023-03-20 14:27:51,2.47885
2023-03-20 14:27:52,2.67719
2023-03-20 14:27:53,2.53528
2023-03-20 14:27:54,2.53214
2023-03-20 14:27:55,2.48055
2023-03-20 14:27:56,2.68452
2023-03-20 14:27:57,2.52832
2023-03-20 14:27:58,2.66297
2023-03-20 14:27:59,2.53531
2023-03-20 14:28:00,2.49465
2023-03-20 14:28:01,2.53879
2023-03-20 14:28:02,2.55073
2023-03-20 14:28:03,2.49134
2023-03-20 14:28:04,2.50172
2023-03-20 14:28:05,2.64107
2023-03-20 14:28:06,2.42634
2023-03-20 14:28:07,2.49013
2023-03-20 14:28:08,2.45217
2023-03-20 14:28:09,2.45822
2023-03-20 14:28:10,2.69234
2023-03-20 14:28:11,2.45732
2023-03-20 14:28:12,2.67911
2023-03-20 14:28:13,2.61671
2023-03-20 14:28:14,2.45934
2023-03-20 14:28:15,2.68464
2023-03-20 14:28:16,2.51825
2023-03-20 14:28:17,2.49345
2023-03-20 14:28:18,2.51433
2023-03-20 14:28:19,2.70136
2023-03-20 14:28:20,2.4746
2023-03-20 14:28:21,2.46122
2023-03-20 14:28:22,2.47594
2023-03-20 14:28:23,2.39831
2023-03-20 14:28:24,2.44832
2023-03-20 14:28:25,2.72078
2023-03-20 14:28:26,2.44497
2023-03-20 14:28:27,2.57272
2023-03-20 14:28:28,2.49366
2023-03-20 14:28:29,2.46584
2023-03-20 14:28:30,2.44261
2023-03-20 14:28:31,2.64772
2023-03-20 14:28:32,2.58241
2023-03-20 14:28:33,2.47094
2023-03-20 14:28:34,2.43653
2023-03-20 14:28:35,2.40601
2023-03-20 14:28:36,2.45436
2023-03-20 14:28:37,2.44696
2023-03-20 14:28:38,2.71469
2023-03-20 14:28:39,2.45947
2023-03-20 14:28:40,2.61668
2023-03-20 14:28:41,2.44802
2023-03-20 14:28:42,2.70554
2023-03-20 14:28:43,2.49478
2023-03-20 14:28:44,2.43678
2023-03-20 14:28:45,2.44312
2023-03-20 14:28:46,57.99161
2023-03-20 14:28:47,2.6542
2023-03-20 14:28:48,2.50073
2023-03-20 14:28:49,2.44039
2023-03-20 14:28:50,2.44737
2023-03-20 14:28:51,2.49658
2023-03-20 14:28:52,2.48199
2023-03-20 14:28:53,2.46442
2023-03-20 14:28:54,2.43599
2023-03-20 14:28:55,2.50464
2023-03-20 14:28:56,2.53786
2023-03-20 14:28:57,2.51148
2023-03-20 14:28:58,2.48587
2023-03-20 14:28:59,2.51143
2023-03-20 14:29:00,2.48021
2023-03-20 14:29:01,2.41217
2023-03-20 14:29:02,2.454
2023-03-20 14:29:03,2.4721
2023-03-20 14:29:04,2.50857
2023-03-20 14:29:05,2.44285
2023-03-20 14:29:06,2.46181
2023-03-20 14:29:07,2.5088
2023-03-20 14:29:08,2.69212
2023-03-20 14:29:09,2.44162
2023-03-20 14:29:10,2.49325
2023-03-20 14:29:11,2.60053
2023-03-20 14:29:12,2.43877
2023-03-20 14:29:13,2.4693
2023-03-20 14:29:14,2.46847
2023-03-20 14:29:15,2.48244
2023-03-20 14:29:16,2.46248
2023-03-20 14:29:17,2.43706
2023-03-20 14:29:18,2.52018
2023-03-20 14:29:19,2.47496
2023-03-20 14:29:20,2.52264
2023-03-20 14:29:21,2.50809
2023-03-20 14:29:22,2.42118
2023-03-20 14:29:23,2.45788
2023-03-20 14:29:24,2.4742
2023-03-20 14:29:25,2.46982
2023-03-20 14:29:26,2.45188
2023-03-20 14:29:27,2.52325
2023-03-20 14:29:28,2.47234
2023-03-20 14:29:29,2.49622
2023-03-20 14:29:30,2.48454
